"id","user","userID","game","gameIndex","achieved","total","percent","common","mangled","passphrase","random","overallTendency","overallRatings","overallScores","overallGuessesLog10","overallGuesses","commonTendency","commonRatings","commonScores","commonGuessesLog10","commonGuesses","mangledTendency","mangledRatings","mangledScores","mangledGuessesLog10","mangledGuesses","passphraseTendency","passphraseRatings","passphraseScores","passphraseGuessesLog10","passphraseGuesses","randomTendency","randomRatings","randomScores","randomGuessesLog10","randomGuesses"
"124","W1YR9hrZ2TcTaBrt2g6f3hmTyC02","61","-KYFWjM8q-rmeE43Fb6_","1","2725","4000","69","13","10","10","7","-0.675","2.125","2.8","6.438687715694735","1849926253.2","-0.46153846153846156","1.5384615384615385","2","4.088628394082594","14024.615384615385","0.6","2.6","2","4.986078127335129","145161.3","-2.6","1.2","3.8","8.45345582310604","399541618.8","-0.14285714285714285","3.857142857142857","4","10.000000000043428","10000000001"
"125","W1YR9hrZ2TcTaBrt2g6f3hmTyC02","61","-KYFXEpeoFfH00GkcI4S","2","1975","2400","83","5","6","3","10","0.041666666666666664","3.125","3.0833333333333335","7.247055426479345","4251687924.7916665","-0.4","1.6","2","4.111752572759608","16811.2","0.5","2.5","2","4.510838534219679","40736.5","-0.3333333333333333","3.6666666666666665","4","8.768512055317974","680060570","0.1","4.1","4","10.000000000043428","10000000001"
"126","W1YR9hrZ2TcTaBrt2g6f3hmTyC02","61","-KYGgphMB62_OGWk01qs","3","2950","3500","85","6","7","12","10","-0.17142857142857143","2.914285714285714","3.085714285714286","7.218814807153781","2765218528.857143","-0.16666666666666666","1.6666666666666667","1.8333333333333333","3.5492506603302965","11624.5","0.14285714285714285","2.2857142857142856","2.142857142857143","5.467865296740121","14496285.42857143","-0.25","3.25","3.5","7.784044109518063","158425396.33333334","-0.3","3.7","4","9.967942789700297","9478000000.9"
"127","WixmmC71Bud42DxV8CzyCRqPKl03","62","-Ke4ZL8gZyIRhYpFFEms","1","1025","1300","79","6","3","1","3","-0.5384615384615384","2","2.5384615384615383","5.850384046651082","1629901340.0769231","-1","1","2","4.220295477872825","19474.166666666668","0.6666666666666666","2.6666666666666665","2","4.642684778697103","61964.666666666664","-2","1","3","7.751315139689955","56404680","-0.3333333333333333","3.6666666666666665","4","9.684616754481953","7044003334"
"128","XPEa6jvzKxUhQIbdrWB9wLknoWk1","63","-KYFWITRZS2USvS7lqrf","1","2800","3400","83","11","6","8","9","-0.23529411764705882","2.676470588235294","2.911764705882353","6.769048803308424","2698196165.0588236","0","2","2","4.053039890338582","14933.90909090909","0.5","2.5","2","5.141950763227221","154969.66666666666","-1.125","2.5","3.625","8.089064492375973","217196939","-0.2222222222222222","3.7777777777777777","4","10.000000000043428","10000000001"
"129","XPEa6jvzKxUhQIbdrWB9wLknoWk1","63","-KYFWdhmEu9EM16pEQBA","2","3225","4000","81","9","10","11","10","-0.475","2.6","3.075","7.066985318021078","2397177696.85","-0.1111111111111111","1.8888888888888888","2","4.111444034926826","15055.222222222223","0.1","2.3","2.2","5.2574941395118335","1398006.1","-1","2.909090909090909","3.909090909090909","8.524076089533493","439361118.90909094","-0.8","3.2","4","9.933663802651491","9104002000.8"
"130","XPEa6jvzKxUhQIbdrWB9wLknoWk1","63","-KYFWwLvhKmtGgiLn36V","3","1100","1400","79","3","2","4","5","-0.7142857142857143","2.5","3.2142857142857144","7.458071858381795","3679111064.357143","-0.6666666666666666","1.3333333333333333","2","4.147355493234227","16361.333333333334","0.5","2.5","2","4.313137336528072","66362","-0.75","3","3.75","8.336166216092293","376843272","-1.2","2.8","4","10.000000000043428","10000000001"
"131","XPEa6jvzKxUhQIbdrWB9wLknoWk1","63","-KYFgfmPSuqkY4YwOcvG","4","3225","4000","81","8","14","9","9","-0.425","2.375","2.8","6.52517218998014","2303266517.825","0","1.875","1.875","4.018562144299321","14426.875","0.14285714285714285","2.142857142857143","2","4.755480893329881","152842.7857142857","-1","2.6666666666666665","3.6666666666666665","8.031295326422427","236489498.8888889","-1.1111111111111112","2.888888888888889","4","10.000000000043428","10000000001"
"132","XPEa6jvzKxUhQIbdrWB9wLknoWk1","63","-KYJ4JSjmMD396m8WEl4","5","2600","3100","84","10","5","9","7","-0.45161290322580644","2.5161290322580645","2.967741935483871","6.726101847688922","2374249016.129032","-0.4","1.5","1.9","4.104151585712432","17859.3","0.6","2.6","2","4.616591930264882","69814","-0.6666666666666666","3.2222222222222223","3.888888888888889","8.264964641067095","400132425.5555556","-1","3","4","10.000000000043428","10000000001"
"133","XPEa6jvzKxUhQIbdrWB9wLknoWk1","63","-KYJ4hS_MaZFh7XxnWAb","6","2350","2900","82","9","8","5","7","-0.41379310344827586","2.4827586206896552","2.896551724137931","6.763179659370921","34485215651939.83","-0.4444444444444444","1.5555555555555556","2","4.005108080792645","11382.555555555555","0.375","2.75","2.375","6.152766930093081","125000000094843.62","-1.2","2.6","3.8","8.172820390714849","250609011.2","-0.7142857142857143","3.2857142857142856","4","10.000000000043428","10000000001"
"134","Y9ysoqdvJCTOwSBSyjNVDFJBpxO2","64","-KbZwFX2j_GVdn8Ww066","1","1175","1500","79","3","4","3","5","0.2","3.1333333333333333","2.933333333333333","7.019651880679503","3364164533.133333","-0.6666666666666666","1.3333333333333333","2","4.246047874546474","18450","1","3","2","4.677799735691966","67913.5","1","4.333333333333333","3.3333333333333335","7.9484785478560385","154046996","-0.4","3.6","4","10.000000000043428","10000000001"
"135","YYEdYvWs5KakAjG4ykVddLWT77u2","65","-KYLKA97YPL9mU9omWtu","1","2450","4000","62","11","7","10","12","-1.55","1.475","3.025","7.017252796280646","2697015483.15","-1","1","2","4.051298566644308","14382.727272727272","-0.5714285714285714","1.4285714285714286","2","4.941082242343753","194229.14285714287","-2.6","1.1","3.7","8.276079244466413","283908150.2","-1.75","2.25","4","9.898121623089006","8753335000.833334"
"136","ZMTNECyA0ZVVfuJYo3e263fbnwU2","66","-KYF23KPLzvGNX-8OZDy","1","2175","2900","75","7","6","8","8","-0.6551724137931034","2.3448275862068964","3","7.02025137844607","2824601507.793103","-0.8571428571428571","1.1428571428571428","2","4.1075322393344065","14352.57142857143","0","2.1666666666666665","2.1666666666666665","5.198538970255957","6742707.666666667","-2","1.5","3.5","7.955416309714005","234110875.5","0.375","4.375","4","10.000000000043428","10000000001"
"137","a9rPVIu9QMhuMSFgavPwd00uqSK2","67","-KYFY2qEsUXUX3BWvL8F","1","1550","2400","65","8","4","7","5","-1.25","1.7083333333333333","2.9583333333333335","6.633311485830114","2287119187.6666665","-0.625","1.375","2","4.130450254072553","16024.125","-0.75","1.25","2","4.140336359265228","35637","-2.142857142857143","1.7142857142857142","3.857142857142857","8.513504027152038","698655679.7142857","-1.4","2.6","4","10.000000000043428","10000000001"
"138","a9rPVIu9QMhuMSFgavPwd00uqSK2","67","-KYFYKXaJ6VBTY-fhglS","2","3275","4000","82","8","7","11","14","-0.175","3.025","3.2","7.348136500951921","3547980827.25","-0.375","1.625","2","4.011776015906886","12350","0.7142857142857143","2.7142857142857144","2","4.133451846506141","16919.85714285714","-1.0909090909090908","2.727272727272727","3.8181818181818183","8.467941151740465","572637803.4545455","0.21428571428571427","4.214285714285714","4","9.982124022580974","9687142858.071428"
"139","aIuQr5K1JmQwSrgaWRoED0P6PHz1","68","-KYF5_JILkMgU_tejaaM","1","2100","2700","78","7","7","7","6","-0.8888888888888888","2.037037037037037","2.925925925925926","6.636312532712468","2260057664","-0.8571428571428571","1.1428571428571428","2","4.178867041522731","17387.85714285714","-0.2857142857142857","1.7142857142857142","2","4.593042149517599","68910.85714285714","-1.4285714285714286","2.4285714285714284","3.857142857142857","8.269282698037044","460134690.28571427","-1","3","4","9.982015859949177","9633335000.833334"
"140","aIuQr5K1JmQwSrgaWRoED0P6PHz1","68","-KY_yKN-WrKgio2-tOlV","2","3175","3600","89","9","6","8","13","-0.19444444444444445","2.861111111111111","3.0555555555555554","7.274745344889747","3055682023.888889","-0.1111111111111111","1.8888888888888888","2","4.1485507995589606","16401.88888888889","0.16666666666666666","2","1.8333333333333333","4.8880774275334185","242579.33333333334","0.375","4","3.625","8.393319586486736","524367469.75","-0.7692307692307693","3.230769230769231","4","9.852219535608137","8139077693"
"141","acR4B6Z11EP9Fwks2MqFfD0QpBF2","69","-Kf5moAckydz7LgwshQE","1","2425","2900","84","8","2","7","12","-0.3103448275862069","2.8275862068965516","3.1379310344827585","7.403151950597769","3808666880.8965516","-0.25","1.75","2","4.129616804617892","13824","1","3","2","5.3414423280193635","226851","-0.2857142857142857","3","3.2857142857142856","7.463049714543765","60396463.14285714","-0.5833333333333334","3.4166666666666665","4","9.894186622712258","9169000000.833334"
"142","antwd3AVdTVaQJ10mNQp0Ow5SNh1","70","-KYEP1e0ASdBIomnWsyA","1","2675","3700","73","15","8","7","7","-0.5135135135135135","2.135135135135135","2.6486486486486487","6.0383499910257","1774486776.891892","-0.6666666666666666","1.2666666666666666","1.9333333333333333","3.877230581564879","12637.066666666668","0.875","2.875","2","4.873248532656104","194565.875","-1.5714285714285714","2","3.5714285714285716","8.11147809956893","362036379.4285714","-0.7142857142857143","3.2857142857142856","4","9.927736569463756","9017144286.571428"
"143","atV1Em4nO3Q9Sx9qENuoh2lGJfh2","71","-KYF9cWq5qhtUFbpPXd7","1","1350","2200","62","5","7","6","4","-1","1.8636363636363635","2.8636363636363638","6.378404063923247","1671692411.6363637","-0.8","1.2","2","3.9841488031756795","13510.4","0.42857142857142855","2.4285714285714284","2","4.485146807935586","164928.42857142858","-2.8333333333333335","1","3.8333333333333335","8.22777377211846","399333500.3333333","-1","3","4","9.91036877554329","8595002500.75"
"144","atV1Em4nO3Q9Sx9qENuoh2lGJfh2","71","-KYFA1h2TGP2vo8kL4SG","2","2775","3500","80","15","7","7","6","-0.7142857142857143","1.9142857142857144","2.6285714285714286","5.932178806083899","1579520407.3142858","-0.5333333333333333","1.4666666666666666","2","4.084175420839982","15518.066666666668","-0.5714285714285714","1.4285714285714286","2","4.4047571361775235","37422.857142857145","-1.1428571428571428","2.2857142857142856","3.4285714285714284","7.999835432833531","268959931.4285714","-0.8333333333333334","3.1666666666666665","4","9.921913152876565","8900000000.833334"
"145","b1Hhz7fbhQgPwxJskZJmbwGbuQo2","72","-KeCyTL_kItlrag9DgMe","1","2675","4000","67","9","9","11","11","-0.825","2.275","3.1","7.079228172845768","2871408479.075","-0.3333333333333333","1.6666666666666667","2","4.052902895770725","14956.222222222223","0.5555555555555556","2.6666666666666665","2.111111111111111","4.846968183170304","11169428.444444444","-2.4545454545454546","1.4545454545454546","3.909090909090909","8.460935200262153","432334517.27272725","-0.7272727272727273","3.272727272727273","4","10.000000000043428","10000000001"
"146","bfX0ede4IIMYXvMJoPdEMRFvtUz1","73","-KYFDtwLRn7TRLorNuRy","1","1775","2500","71","8","6","1","10","-0.76","2.08","2.84","6.765551806382434","3859231758.52","-0.625","1.375","2","4.181588431421382","15743.25","0.8333333333333334","2.8333333333333335","2","4.891503983589709","99058.16666666667","-2","1","3","6.51503357190197","3273660","-1.7","2.3","4","9.982203023474957","9647680000.8"
"147","c7RSBXeG9cT3fknE0D5tu4Qgiw02","74","-KYEGieY0KR64GgjdZHs","1","1725","2400","72","6","5","7","6","-0.625","2.4583333333333335","3.0833333333333335","6.882674695788995","2581768549.5833335","-1","1","2","4.0401806456479585","16222","0.2","2.2","2","4.490209489445407","44313.6","-1.8571428571428572","2.142857142857143","4","8.35600876822293","280303754.85714287","0.5","4.5","4","10.000000000043428","10000000001"
"148","c7RSBXeG9cT3fknE0D5tu4Qgiw02","74","-KYEI2sfrlpJ3hZMzxij","2","825","1100","75","4","1","3","3","-0.8181818181818182","2.1818181818181817","3","6.835007090553254","2013154099.2727273","-0.5","1.25","1.75","3.673277002157426","7256.25","-2","1","3","6.414599192481512","2597761","-1.6666666666666667","2","3.6666666666666665","8.36062533366559","384129434.6666667","0","4","4","9.665164931325934","6996560000.666667"
"149","cYiVhPok8wR3GHxMIPUz9xTb8as2","75","-KYFXXss37f0SBxx7oeH","1","1175","1700","70","4","6","3","4","0.058823529411764705","2.8823529411764706","2.823529411764706","6.516421162295273","2427947116.8235292","-0.5","1.5","2","4.26231287832344","18852.75","1.8333333333333333","3.8333333333333335","2","4.66135063923639","119807.16666666667","-2","2","4","8.587268136711272","424768909.3333333","-0.5","3.5","4","10.000000000043428","10000000001"
"150","cYiVhPok8wR3GHxMIPUz9xTb8as2","75","-KYFXnOLv-N9SqnTgMGX","2","1225","1800","69","7","4","4","3","-0.3888888888888889","2.3333333333333335","2.7222222222222223","6.021981637929421","1751507969.0555556","-0.8571428571428571","1.1428571428571428","2","3.9170160275081023","10557.285714285714","2","4","2","4.382153815616746","44295.25","-1.5","2.25","3.75","8.361985506893896","381723089.5","-1","3","4","10.000000000043428","10000000001"
"151","cYiVhPok8wR3GHxMIPUz9xTb8as2","75","-KYFYApsjEE2qjfztGej","3","1175","1500","79","6","2","2","5","-0.6","2.3333333333333335","2.933333333333333","6.645929873426326","3357480469.733333","-0.8333333333333334","1.1666666666666667","2","3.946573035322706","9653.333333333334","1","3","2","4.779147933123189","60923.5","-2","2","4","8.225607011497562","181013637","-0.4","3.6","4","10.000000000043428","10000000001"
"152","fEoNzVrzodZK8F1EIEJYSbaMVV63","76","-KYFAvgtokxwOJBqNuzu","1","2300","2700","86","3","11","8","5","-0.2222222222222222","2.6296296296296298","2.8518518518518516","6.73950766116837","2066504930.2962964","-0.6666666666666666","1.3333333333333333","2","4.334050384294688","21591.666666666668","0.36363636363636365","2.272727272727273","1.9090909090909092","4.536441463444296","96446","-0.875","2.875","3.75","8.6329624500697","724313429","-0.2","3.8","4","10.000000000043428","10000000001"
"153","fpkQrbHa6dUi1FxWf9usOaMOeSl2","77","-KYFZ9CfQSm-v-LEos1p","1","1975","2800","71","3","6","12","7","-0.75","2.4642857142857144","3.2142857142857144","7.453419700686666","2415656296.178571","-0.3333333333333333","1.6666666666666667","2","3.9907411685273444","11735","0.8333333333333334","2.8333333333333335","2","4.562485687434044","60158","-1.6666666666666667","2","3.6666666666666665","8.349358932440477","517065011.1666667","-0.7142857142857143","3.2857142857142856","4","9.87947239996495","8776171429.428572"
"154","fpkQrbHa6dUi1FxWf9usOaMOeSl2","77","-KYFZgZg0nIdpX0cltCO","2","825","1000","83","3","2","1","4","-0.1","2.8","2.9","7.0202041824905494","4003211802.4","0.3333333333333333","2.3333333333333335","2","4.200604399969412","17947.666666666668","1","3","2","5.049041629701976","142400.5","-1","2","3","7.502145365419589","31779376","-0.75","3.25","4","10.000000000043428","10000000001"
"155","fpkQrbHa6dUi1FxWf9usOaMOeSl2","77","-KYF_6OLobludk3PCKoJ","3","725","1100","66","2","1","4","4","-1.1818181818181819","2.090909090909091","3.272727272727273","7.609509122703304","2852531522.3636365","-0.5","1.5","2","4.204069048869054","16007","1","3","2","4.045322978786657","11100","-1.5","2","3.5","8.039328575420823","151450907.5","-1.75","2.25","4","9.773456242882073","7693000000.5"
"156","gCQeOAXdDXhJI6002vNxtfV7Zyu2","78","-KYF2P7btxYwTZtmuPH9","1","1125","1500","75","5","1","5","4","0.7333333333333333","3.8","3.066666666666667","6.97155970811256","2714261791.3333335","1.2","3","1.8","3.868950835960491","11913.2","2","4","2","5.509578837434591","323280","-0.2","3.6","3.8","7.943812520855528","142708804","1","5","4","10.000000000043428","10000000001"
"157","gKsZUEaLq4OhWGDqLWHjPqNdgi43","79","-KYFHJvVLZHb6glarkvD","1","2200","3100","71","8","7","8","8","-1.032258064516129","1.935483870967742","2.967741935483871","6.767368095581374","2610322070.129032","-0.875","1.125","2","4.055019833787621","14741.25","0.14285714285714285","2.142857142857143","2","4.553416492693292","58628.71428571428","-1.875","1.875","3.75","8.203209975391289","482731979.5","-1.375","2.625","4","9.981082130092291","9632200000.875"
"158","gT7ZxA4A7LPOrsPEUw44pYDJCp53","80","-KYE_LMZSmzcSh9HgIgk","1","1325","2100","64","7","5","7","2","-1.4761904761904763","1.380952380952381","2.857142857142857","6.190528904439268","795727559.2857143","-1","1","2","3.823421901914014","9393","-0.8","1.4","2.2","4.886666349993481","651121.4","-2.2857142857142856","1.5714285714285714","3.857142857142857","8.467477573253351","472422483.71428573","-2","2","4","9.765739458542841","6700000000.5"
"159","gZnX0yZ8PITiX0EvSazWm2jfgoi1","81","-KYhYreF1MdsG76eC9M5","1","1925","2700","72","6","6","10","5","-0.4074074074074074","2.740740740740741","3.1481481481481484","7.0310069072929195","2037500695.3703704","-0.6666666666666666","1.3333333333333333","2","3.7811065090496747","8083","0.6666666666666666","2.8333333333333335","2.1666666666666665","5.12238971153933","425699","-1.6","2.4","4","8.641620917315766","500991607.8","1","5","4","10.000000000043428","10000000001"
"160","gwfJCWKK3iYfWpl4ct8qeX1qz8L2","82","-Kcn42gccFJLe6MA-BJd","1","3050","3600","85","11","10","6","9","-0.3333333333333333","2.5","2.8333333333333335","6.555862325188049","2318341129","-0.5454545454545454","1.4545454545454546","2","4.166504300364331","18699.909090909092","0.3","2.4","2.1","5.116205439387806","10086093.5","-1.3333333333333333","2.5","3.8333333333333335","8.292103637539567","253200667","-0.1111111111111111","3.888888888888889","4","9.918313353738517","9093334445.333334"
"161","hI5vkcP19ib5SbOPk80y57SLeTF3","83","-KeZKiwui0s5kL3hz3oR","1","1850","2300","81","4","3","7","9","0.08695652173913043","3.391304347826087","3.3043478260869565","7.826401846132426","3764096929.9130435","0","2","2","4.080175267136122","14494.5","1","3","2","5.057370054549854","121492","-0.7142857142857143","3","3.7142857142857144","8.442779458596187","567685275.1428572","0.4444444444444444","4.444444444444445","4","9.934997224297602","9177778889.777779"
"162","iDVGTLztSyXSrWmJPVOLVk6dVrt2","84","-KcDR9fB4UC0nbN2vrnp","1","2600","3600","73","12","5","7","12","-0.2777777777777778","2.638888888888889","2.9166666666666665","6.965905440435057","3394601306.5277777","-0.8333333333333334","1","1.8333333333333333","3.9161579309194354","12854.75","0.2","2.4","2.2","5.417685260993126","793478","-1.8571428571428572","1.5714285714285714","3.4285714285714284","8.098610625591727","314503625.14285713","1","5","4","10.000000000043428","10000000001"
"163","iSSDcDJRKdYxYGUewC14M4FOn793","85","-KfkdbwZmcvWxaltka0z","1","1175","1800","66","4","7","3","4","-1.0555555555555556","1.7222222222222223","2.7777777777777777","6.396243366386996","2356989440.5555553","-1","1","2","4.117075631904994","13756","-0.42857142857142855","1.5714285714285714","2","4.589852412431485","63851.142857142855","-3","1","4","8.845037060050615","808435981.3333334","-0.75","3.25","4","10.000000000043428","10000000001"
"164","iSSDcDJRKdYxYGUewC14M4FOn793","85","-KfkdvFKG_vWaIBFhB2X","2","1100","1500","74","4","3","6","2","-0.8","2.066666666666667","2.8666666666666667","6.4689698383472365","1450419853.4666667","-0.5","1.25","1.75","3.802356892931321","14589","0","2","2","4.512800413641921","87853.33333333333","-1.8333333333333333","1.8333333333333333","3.6666666666666665","8.047786460411775","292662647.3333333","0.5","4.5","4","10.000000000043428","10000000001"
"165","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYEoQNDL12jv1iV7maO","1","725","1000","73","2","2","3","3","-0.1","2.9","3","7.059093132138232","3020204637.6","-1","1","2","3.9045466675149507","8146","-1","1","2","4.862870042375998","73035.5","0","3.3333333333333335","3.3333333333333335","7.685365967156713","67294670","1","5","4","10.000000000043428","10000000001"
"166","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYEzDBOQoCQQ_0jlrB0","2","1350","1600","85","9","2","1","4","-0.5","2.125","2.625","5.721921669168032","2210376142.375","-0.3333333333333333","1.6666666666666667","2","3.8941844953577975","9867.111111111111","-0.5","1.5","2","4.355840906836574","28741.5","-2","2","4","8.071410608297304","117871988","-0.5","3.5","4","9.929998456624471","8812000000.75"
"167","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYFUiBcF9vP0vZAX4Uh","4","950","1100","87","3","2","4","2","-0.18181818181818182","2.727272727272727","2.909090909090909","6.640746135530493","1515806403.6363637","0","2","2","4.096827279690993","12767","0.5","2.5","2","4.529194810768583","35457","-0.25","3.25","3.5","8.004977033392432","473440306","-1","3","4","9.839713948327773","7390000000.5"
"168","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYFWM50FmbgzZKm5iIT","5","1050","1200","88","2","4","4","2","0","2.9166666666666665","2.9166666666666665","6.793212168614805","1905911386.9166667","-0.5","1.5","2","4.142040367119529","14352.5","0.25","2.25","2","4.82414535103111","89671.5","-0.25","3.5","3.75","8.48447097123183","717637312.5","0.5","4.5","4","10.000000000043428","10000000001"
"169","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYGWFwRS7veFkgTeUAX","6","1950","2300","85","6","5","9","3","-0.5217391304347826","2.5217391304347827","3.0434782608695654","6.897872802845606","1545393586.0434783","-0.3333333333333333","1.6666666666666667","2","4.097835288574844","16470.833333333332","-0.4","1.6","2","5.105045521395129","143357","-0.8888888888888888","3.111111111111111","4","8.726537236321546","615915207.3333334","0","4","4","10.000000000043428","10000000001"
"170","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYGWWuRJ-6fEdNh8vhY","7","1550","2100","74","5","1","9","6","-0.8571428571428571","2.5238095238095237","3.380952380952381","7.74987661492561","3093622503.714286","0","2","2","4.09885178923792","14471","0","2","2","5.447544071596157","280249","-1.2222222222222223","2.6666666666666665","3.888888888888889","8.53395621059906","551746663.1111112","-1.1666666666666667","2.8333333333333335","4","10.000000000043428","10000000001"
"171","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYGWe3FUSmksP0cRdJA","8","3250","4000","82","4","9","16","11","0.25","3.45","3.2","7.407579661757303","2529379402.825","1.5","3","1.5","3.0068007712833054","7741.5","1.4444444444444444","3.4444444444444446","2","4.910775387853552","163854.66666666666","-0.375","3.375","3.75","8.212473290909426","337103777.875","-0.2727272727272727","3.727272727272727","4","9.879948385447825","8707273637.181818"
"172","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYGWitKUbdBMzAJHR4x","9","3075","4000","77","10","9","9","12","0.025","2.975","2.95","6.839597905192025","2714328979.175","1","2.9","1.9","4.0998705856585","16945.3","1","3","2","4.553277600671663","162942.66666666666","-0.6666666666666666","3","3.6666666666666665","8.158278312532001","337145913.3333333","-1","3","4","9.848433927688584","8794767500.833334"
"173","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYKA3iuCx_g78duHbP1","10","1675","1800","94","6","3","6","3","-0.05555555555555555","2.8333333333333335","2.888888888888889","6.591381021523559","1729801173.8888888","0","2","2","3.9510147651177796","10070.666666666666","0","2.3333333333333335","2.3333333333333335","5.836100861832009","3461089","0","3.5","3.5","7.905077868515178","187662906","-0.3333333333333333","3.6666666666666665","4","10.000000000043428","10000000001"
"174","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYKANm-wPXvpY9ziShc","11","1475","1700","87","4","3","5","5","-0.29411764705882354","2.8823529411764706","3.176470588235294","7.197055662418501","3062146405.647059","0.5","2.5","2","4.097606897607034","17773","0","2","2","4.623866437455799","43850.333333333336","-1","3","4","8.41758387162037","411257249.6","-0.4","3.6","4","10.000000000043428","10000000001"
"175","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYKWnTqvQBDPrXT7Ymr","13","1450","1600","91","4","4","4","4","-0.375","2.5625","2.9375","6.718554921039555","1984098501.5","-0.25","1.75","2","4.41882865974956","26302.5","0","2","2","4.338629309214584","49061","-0.5","3.25","3.75","8.471190902361668","470316142","-0.75","3.25","4","9.645570812832407","7466002500.5"
"176","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYKX9tms4Cjamk0xH7A","14","1550","1600","97","5","4","4","3","0.125","2.8125","2.6875","6.206785264654805","1899952929.1875","0","2","2","4.136256329649534","16449.4","0","2","2","4.186117900969889","25171.75","0.5","3.75","3.25","7.970702745554835","99765982.5","0","4","4","10.000000000043428","10000000001"
"177","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYKXYkefuR0LYROhRo1","15","1275","1300","99","2","5","2","4","-0.07692307692307693","2.769230769230769","2.8461538461538463","6.901606308954573","3184789325.1538463","-0.5","1.5","2","4.110981998039661","13059.5","0","2","2","4.952101780478631","194798.4","0","3.5","3.5","8.369204558881632","700630556","0","4","4","10.000000000043428","10000000001"
"178","j2t9h2aRSochkCsvG8nUTxu6ugB2","86","-KYKXsSkpFXK0FqG_DNO","16","1300","1300","100","2","3","2","6","0","3.230769230769231","3.230769230769231","7.568365781355071","4725896051.846154","0","2","2","3.787041157298141","6127","0","2","2","4.368743950436179","43994","0","4","4","8.854220495725269","718252216","0","4","4","10.000000000043428","10000000001"
"179","jKtr5qwOdNN5S53197g9amLQ1fv1","87","-KYEyn2Vb7cDuq8g12Kk","1","1975","2300","86","4","6","8","5","-0.043478260869565216","2.9565217391304346","3","6.986439319324793","2292770406.6086955","0","2","2","4.370559518006402","23808.25","0.16666666666666666","2.1666666666666665","2","4.715390067867706","67161.66666666667","0.375","4","3.625","8.114190733127655","341652643","-1","3","4","10.000000000043428","10000000001"
"180","jKtr5qwOdNN5S53197g9amLQ1fv1","87","-KYEzWD10srJcXBfFzJm","2","75","100","75","0","0","0","1","-1","3","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","3","4","10.000000000043428","10000000001"
"181","jKtr5qwOdNN5S53197g9amLQ1fv1","87","-KYF-TXxz2JKCT-pDKuY","3","100","100","100","0","0","1","0","0","4","4","8.599457084403863","397609804","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","4","4","8.599457084403863","397609804","NaN","NaN","NaN","NaN","NaN"
"182","jKtr5qwOdNN5S53197g9amLQ1fv1","87","-KYFD5QsIQE79_RklovM","4","1750","1900","93","8","6","1","4","-0.10526315789473684","2.4210526315789473","2.526315789473684","5.63918929345638","2121388711.1578948","0.125","2","1.875","3.9391930055584004","13811.625","0.16666666666666666","2.3333333333333335","2.1666666666666665","4.524543079398229","271669.1666666667","-1","3","4","8.483794054640926","304645000","-0.75","3.25","4","10.000000000043428","10000000001"
"183","jKtr5qwOdNN5S53197g9amLQ1fv1","87","-KYFDNGbw_1BEwL9oPk8","5","1625","1800","91","1","4","6","7","0.2777777777777778","3.6666666666666665","3.388888888888889","7.948558798411276","3499492648.3333335","1","3","2","4.075072262706118","11887","1","3","2","5.058931057578977","324431.25","0.16666666666666666","4","3.8333333333333335","8.274221340513458","279593008.6666667","-0.14285714285714285","3.857142857142857","4","9.87399054790003","8758857143.714285"
"184","jxDaBQc2e2UjpRqnvH15X5NwlPC3","88","-Ke91JDkcrwOAVXbz9dZ","1","1650","2200","75","6","8","5","3","0.09090909090909091","2.6818181818181817","2.590909090909091","6.02067538795821","1420022839.409091","-0.5","1.5","2","4.14449434073103","14728.333333333334","1.375","3.375","2","4.7248671395426385","82030.75","-1.2","2.2","3.4","7.957791074844612","247951569.6","0","4","4","10.000000000043428","10000000001"
"185","kxtmphTKvTZPzWKLPyg7SrJ7EFq1","89","-KcsxAm_42yepgPF_MFg","1","850","1500","57","5","5","4","1","-0.13333333333333333","2.533333333333333","2.6666666666666665","5.797020900757404","757781193.9333333","-0.2","1.8","2","3.9796981913674885","11578","2","4","2","4.6469353767397985","79766.8","-2.75","1.25","4","8.455536417695296","341565296","0","4","4","10.000000000043428","10000000001"
